SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Regione;FullSiteCode;Elevation_flag
263;TORRICELLA_PIZZ;Torricella_Del_Pizzo;10.2929043;45.02115701;30;Lombardia;OD:TORRICELLA_PIZZ;1
264;TREVIGLIO;Treviglio;9.56398213;45.52215092;124;Lombardia;OD:TREVIGLIO;1
267;VALBONDIONE;Valbondione;9.98427362;46.0307578;954;Lombardia;OD:VALBONDIONE;1
268;VALCANALE;Valcanale;9.86377556;45.95072208;1209;Lombardia;OD:VALCANALE;1
269;VALGROSINA;Valgrosina;10.22090826;46.35392816;2493;Lombardia;OD:VALGROSINA;1
270;VALLACCIA_3PALL;La_Vallaccia;10.18168587;46.52811142;2011;Lombardia;OD:VALLACCIA_3PALL;1
271;VALMORTA;Valmorta;10.04030069;46.0644172;1717;Lombardia;OD:VALMORTA;1
272;VALTORTA;Valtorta;9.53499793;45.97799301;989;Lombardia;OD:VALTORTA;1
273;VALVERDE;Valverde;9.22545252;44.86829891;621;Lombardia;OD:VALVERDE;1
274;VARANO;Varano;8.70197856;45.78401375;250;Lombardia;OD:VARANO;1
275;VARARO;Vararo;8.65197825;45.91734948;730;Lombardia;OD:VARARO;1
276;VARESE;Varese;8.82032016;45.83441151;417;Lombardia;OD:VARESE;1
277;VARZI;Varzi;9.19889474;44.82445397;419;Lombardia;OD:VARZI;1
278;VARZO;Varzo;8.18860882;46.24472111;1363;Lombardia;OD:VARZO;1
279;VEDDASCA;Veddasca_Cadero;8.78372989;46.07783926;1243;Lombardia;OD:VEDDASCA;1
280;VEDELLO_CLE;Vedello_Cle;9.90073542;46.11023318;1197;Lombardia;OD:VEDELLO_CLE;1
281;VEDESETA;Vedeseta;9.53996488;45.89161723;1015;Lombardia;OD:VEDESETA;1
282;VENEGONO_INF;Venegono_Inferiore;8.90198654;45.73401399;338;Lombardia;OD:VENEGONO_INF;1
283;VERAMPIO;Devero_a_Verampio;8.33529958;46.25069404;842;Lombardia;OD:VERAMPIO;1
284;VERBANIA_PALLAN;Verbania_Pallanza;8.56864204;45.91734996;193;Lombardia;OD:VERBANIA_PALLAN;1
285;VEZZA_OGLIO;Vezza_di_Oglio;10.3909448;46.23401578;1111;Lombardia;OD:VEZZA_OGLIO;1
286;VIGEVANO_S;Vigevano_s;8.88052336;45.34215215;86;Lombardia;OD:VIGEVANO_S;1
287;VIGGIU_ARCISAT;Viggi�;8.89055139;45.84610837;339;Lombardia;OD:VIGGIU_ARCISAT;1
288;VILLA_RICCAGIOI;Villa_Riccagioia;9.08532621;44.98399463;120;Lombardia;OD:VILLA_RICCAGIOI;1
289;VOBARNO;Vobarno;10.50388901;45.68029676;407;Lombardia;OD:VOBARNO;1
290;VOGHERA_S;Voghera_s;9.00199016;44.98399939;97;Lombardia;OD:VOGHERA_S;1
291;VOLTA_MANTOVANA;Volta_Mantovana;10.67053641;45.319731;93;Lombardia;OD:VOLTA_MANTOVANA;1
293;ZOGNO;Zogno;9.66681439;45.79324692;368;Lombardia;OD:ZOGNO;1
